Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Débil/Ácido,Amable/Con Burbujas,Taste_Notes_1_1,Taste_Notes_1_2,Taste_Notes_1_3,Taste_Notes_2_1,Taste_Notes_2_2,Taste_Notes_2_3,Taste_Notes_3_1,Taste_Notes_3_2,Taste_Notes_3_3
https://www.vivino.com/ES/es/can-matons-titiana-de-can-matons-pinot-noir-brut-rose/w/11777804,11777804,Titiana de  Pinot Noir Brut Rosé,2018,España,Alella,Can Matons,Vino espumoso,Pinot Noir,19.30,4.0,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.9,4.1,4.6,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/can-matons-titiana-de-can-matons-pansa-blanca-brut-nature/w/12010526,12010526,Titiana de  Pansa Blanca Brut Nature,2016,España,Alella,Can Matons,Vino espumoso,Pansa Blanca,19.30,4.1,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.8,3.9,3.8,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/col-vetoraz-valdobbiadene-millesimato-conegliano-valdobbiadene-prosecco/w/7197602,7197602,Valdobbiadene Millesimato,2023,Italia,Conegliano-Valdobbiadene Prosecco,Col Vetoraz,Vino espumoso,Glera,19.30,4.2,5,"Marisco, Vegetariana, Aperitivos y tentempiés, Aperitivo, Carne adobada",2.4,5.6,5.4,menta,menta,piedra,cítrico,limón,polvo de vainilla,minerales,cuero,polvo de vainilla
https://www.vivino.com/ES/es/casa-di-baal-la-mossa/w/6230438,6230438,La Mossa,2022,Italia,Campania,Casa di Baal,Vino espumoso,"Fiano, Moscato Giallo",19.25,3.8,No disponible,"Aperitivos y tentempiés, Aperitivo",4.0,5.2,6.5,pomelo,cítrico,naranja,hierbas,uva pasa,polvo de vainilla,piedra,tabaco dulce,mora
https://www.vivino.com/ES/es/agusti-torello-mata-cava-gran-reserva-brut-nature/w/1319610,1319610,Cava Gran Reserva Brut Nature,2012,España,Cava,Agusti Torello Mata,Vino espumoso,Parellada,13.25,3.9,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.1,5.2,5.7,menta,pimienta verde,No disponible,cítrico,limón,pomelo,roble,tostada,almendra
https://www.vivino.com/ES/es/roger-goulart-cava-gran-reserva-gran-cuvee-josep-valls-extra-brut/w/3962568,3962568,Cava Gran Réserva Gran Cuvée Josep Valls Extra Brut,2019,España,Cava,Roger Goulart,Vino espumoso,"Xarel-lo, Parellada, Chardonnay, Macabeo",17.45,3.8,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.1,5.6,5.6,limón,cítrico,pomelo,pimienta verde,piedra,mora,tostada,roble,almendra
https://www.vivino.com/ES/es/casa-di-baal-il-tocco-di-baal-frizzante-rosato/w/7530404,7530404,Il Tocco di Baal Frizzante Rosato,2022,Italia,Campania,Casa di Baal,Vino espumoso,Aglianico,19.25,3.9,12,"Aperitivos y tentempiés, Aperitivo",4.0,4.0,6.5,cereza,fresa,sandía,fresa madura,polvo de vainilla,polvo de vainilla,limón,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/duca-di-salaparuta-vajasindi-duca-nero-extra-brut/w/8778947,8778947,Vajasindi Duca Nero Extra Brut,2023,Italia,Terre Siciliane,Duca di Salaparuta,Vino espumoso,Pinot Noir,19.20,3.7,5,"Aperitivos y tentempiés, Aperitivo",4.3,5.9,5.7,menta,pimienta verde,No disponible,fresa,polvo de vainilla,polvo de vainilla,cítrico,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/croci-lubigo/w/2243058,2243058,Lubigo,2022,Italia,Emilia-Romagna,Croci,Vino espumoso,Ortrugo,19.18,3.8,12,"Aperitivos y tentempiés, Aperitivo",3.8,4.7,6.2,menta,piedra,tabaco,naranja,carne de caza,polvo de vainilla,fresa madura,banana,queso
https://www.vivino.com/ES/es/zanovello-colli-euganei-fior-d-arancio/w/1138084,1138084,Colli Euganei Fior d'Arancio,2023,Italia,Colli Euganei Fior d'Arancio,Ca 'Lustra Zanovello,Vino espumoso,Moscato Giallo,19.18,3.8,5,"Aperitivos y tentempiés, Aperitivo",3.8,3.6,6.6,cítrico,limón,polvo de vainilla,queso,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/sumarroca-cava-brut-nature-gran-reserva/w/1179143,1179143,Cava Brut Nature Gran Reserva,No disponible,España,Cava,Sumarroca,Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada",17.80,3.8,4,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.7,5.2,5.8,menta,pimienta verde,No disponible,cítrico,limón,pomelo,tostada,almendra,grafito
https://www.vivino.com/ES/es/musto-carmelitano-dhjete-basilicata-sparkling-v/w/6262049,6262049,Dhjetë,2022,Italia,Basilicata,Musto Carmelitano,Vino espumoso,Moscato Bianco,19.13,3.7,5,"Aperitivos y tentempiés, Aperitivo",4.0,4.0,5.2,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/torello-special-edition-costa-brava-brut-reserva/w/7224623,7224623,Special Edition Costa Brava Brut Reserva,2022,España,Cataluña,Torelló,Vino espumoso,"Macabeo, Xarel-lo, Parellada",19.11,3.9,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",3.6,4.4,6.1,pimienta verde,polvo de vainilla,polvo de vainilla,cítrico,limón,polvo de vainilla,almendra,vainilla,grafito
https://www.vivino.com/ES/es/masottina-r-d-o-levante-extra-dry/w/8973520,8973520,R.D.O Levante Extra Dry,2023,Italia,Prosecco,Masottina,Vino espumoso,Glera,19.10,3.9,5,"Marisco, Vegetariana, Aperitivos y tentempiés, Aperitivo, Carne adobada",1.7,6.0,6.1,piedra,pimienta verde,mora,cítrico,pomelo,limón,minerales,minerales,piedra
https://www.vivino.com/ES/es/segura-viudas-cava-reserva-heredad-brut/w/5063,5063,Cava Reserva Heredad Brut,2021,España,Cava,Segura Viudas,Vino espumoso,"Macabeo, Parellada",19.06,3.9,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.0,5.3,6.1,menta,pimienta verde,No disponible,cítrico,limón,pomelo,minerales,minerales,piedra
https://www.vivino.com/ES/es/parxet-cava-brut-nature/w/1193683,1193683,Cava Brut Nature,2020,España,Cava,Parxet,Vino espumoso,Macabeo,14.90,3.7,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.9,5.1,6.0,menta,pimienta verde,No disponible,limón,cítrico,limón,roble,tostada,almendra
https://www.vivino.com/ES/es/it-fattoria-sardi-pet-nat-toscana-bianco-frizzante/w/5419972,5419972,Pet-Nat Toscana Bianco Frizzante,2022,Italia,Toscana,Fattoria Sardi,Vino espumoso,Trebbiano,19.05,3.7,No disponible,"Aperitivos y tentempiés, Aperitivo",3.3,5.0,6.1,cítrico,limón,No disponible,menta,piedra,tabaco,fresa madura,fresa madura, 
https://www.vivino.com/ES/es/cleebourg-cremant-d-alsace-symphonie/w/12522692,12522692,Crémant d'Alsace Symphonie,2021,Francia,Crémant d'Alsace,Cleebourg,Vino espumoso,"Pinot Blanc, Pinot Gris, Pinot Noir",19,No disponible,5,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.9,4.8,6.7,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/brut-dargent-pinot-noir-brut-rose/w/1368736,1368736,Pinot Noir Brut Rosé,2018,Francia,Jura,Brut Dargent,Vino espumoso,Pinot Noir,19,3.5,5,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",3.8,4.8,5.3,fresa,frambuesa,arándano,cítrico,pomelo,limón,menta,pomelo,piedra
https://www.vivino.com/ES/es/maria-rigol-ordi-cava-mil-lenni-reserva-brut-nature/w/5233703,5233703,Cava Mil.Lenni Reserva Brut Nature,2018,España,Cava,Maria Rigol Ordi,Vino espumoso,"Macabeo, Xarel-lo, Parellada",18.97,4.0,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.4,5.3,4.7,piedra,pimienta verde,mora,pomelo,cítrico,limón,crema,fresa madura,fresa madura
https://www.vivino.com/ES/es/de-fattore-selvalga/w/13155743,13155743,Selvalga,2020,Italia,Trentino-Alto Adige,De Fattore,Vino espumoso,Pavana,18.96,No disponible,11,"Aperitivos y tentempiés, Aperitivo",4.0,4.0,6.5,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/croci-galvano/w/9570532,9570532,Galvano,2019,Italia,Gutturnio,Croci,Vino espumoso,No disponible,18.96,3.7,No disponible,"Aperitivos y tentempiés, Aperitivo",4.8,3.9,6.5,canela,eucalipto,pimiento,frutos rojos,polvo de vainilla,polvo de vainilla,perfume,humo,polvo de vainilla
https://www.vivino.com/ES/es/virgilio-vignato-recioto-di-gambellara-metodo-classico-veneto/w/2601078,2601078,Recioto di Gambellara Metodo Classico,2021,Italia,Véneto,Virgilio Vignato,Vino espumoso,Garganega,18.96,3.7,No disponible,"Aperitivos y tentempiés, Aperitivo",5.4,3.4,5.1,queso,polvo de vainilla,polvo de vainilla,tomillo,polvo de vainilla,polvo de vainilla,tabaco dulce,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/casanovas-cava-gran-reserva-brut-nature/w/1602635,1602635,Cava Gran Reserva Brut Nature,2020,España,Cava,Casanovas,Vino espumoso,"Xarel-lo, Chardonnay, Pinot Noir, Macabeo",18.95,3.9,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.7,5.4,5.6,menta,pimienta verde,No disponible,limón,cítrico,pomelo,piedra,humo,minerales
https://www.vivino.com/ES/es/can-feixes-corpinnat-reserva-5-anys-brut-nature/w/12396440,12396440,Corpinnat Reserva 5 Anys Brut Nature,2018,España,Cataluña,Huguet de Can Feixes,Vino espumoso,"Parellada, Pinot Noir, Macabeo",18.95,No disponible,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.0,4.0,6.5,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/torello-pal-lid-brut-reserva-rose/w/4219820,4219820,Pal.Lid Brut Reserva Rosé,2022,España,Cava,Torelló,Vino espumoso,Pinot Noir,12.55,3.6,11,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.9,5.0,5.5,fresa,frambuesa,frutos rojos,cítrico,cítrico,polvo de vainilla,terroso,solución salina,polvo de vainilla
https://www.vivino.com/ES/es/le-battistelle-settembrino-soave-spumante-millesimato/w/8396168,8396168,Settembrino Soave Spumante Millesimato,2024,Italia,Soave,Le Battistelle,Vino espumoso,Garganega,18.92,3.8,12,"Aperitivos y tentempiés, Aperitivo",4.0,4.5,6.5,pimienta verde,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/mont-ferrant-agusti-vilaret/w/2969642,2969642,AgustÍ Vilaret,2008,España,Cava,Mont-Ferrant,Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada",18.91,3.9,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.7,5.2,6.2,sílex,minerales,aceite balsámico,fresa madura,crema,polvo de vainilla,menta,pimienta de Jamaica,polvo de vainilla
https://www.vivino.com/ES/es/pago-de-tharsys-cava-millesime-brut-reserva/w/1295891,1295891,Cava Millésime Brut Reserva,2016,España,Cava,Pago de Tharsys,Vino espumoso,Chardonnay,18.90,3.8,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.3,5.6,6.0,pomelo,menta,sal,crema,fresa madura,queso,cítrico,naranja,polvo de vainilla
https://www.vivino.com/ES/es/gerard-bertrand-an-825-cremant-de-limoux-brut/w/10200482,10200482,An 825 Crémant de Limoux Brut,2022,Francia,Crémant de Limoux,Gérard Bertrand,Vino espumoso,"Chardonnay, Chenin Blanc",18.90,3.9,5,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.7,5.6,6.4,pimienta verde,piedra,mora,cítrico,limón,pomelo,tostada,roble,almendra
https://www.vivino.com/ES/es/bastianich-ribolla-gialla-plus/w/1514806,1514806,Ribolla Gialla PlusN.V.,No disponible,Italia,Colli Orientali del Friuli,Bastianich,Vino espumoso,No disponible,18.90,3.5,12,"Aperitivos y tentempiés, Aperitivo",3.6,4.5,6.5,cítrico,limón,polvo de vainilla,menta,pomelo,polvo de vainilla,minerales,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/alta-alella-bruant/w/4023543,4023543,Bruant,2022,España,Cava,Alta Alella,Vino espumoso,Xarel-lo,18.25,4.0,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.0,5.6,5.9,pimienta verde,menta,No disponible,cítrico,limón,limón,minerales,tiza,minerales
https://www.vivino.com/ES/es/gerard-bertrand-an-825-cremant-de-limoux-brut-rose/w/9632664,9632664,An 825 Crémant de Limoux Brut Rosé,2021,Francia,Crémant de Limoux,Gérard Bertrand,Vino espumoso,"Pinot Noir, Chardonnay, Chenin Blanc",18.90,4.1,12,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.9,5.8,6.3,fresa,frambuesa,arándano,menta,pimienta verde,No disponible,pomelo,cítrico,limón
https://www.vivino.com/ES/es/perrachon-cremant-de-bourgogne/w/5479564,5479564,Crémant de BourgogneN.V.,No disponible,Francia,Crémant de Bourgogne,Laurent Perrachon,Vino espumoso,No disponible,18.90,4.0,12,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",5.3,5.3,6.5,piedra,menta,pomelo,cítrico,limón,pomelo,roble,vainilla,tostada
https://www.vivino.com/ES/es/langlois-cremant-de-loire-reserve/w/12177578,12177578,Crémant de Loire RéserveN.V.,No disponible,Francia,Crémant de Loire,Langlois,Vino espumoso,Chenin Blanc,18.90,3.9,No disponible,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",3.6,3.8,5.3,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/g-milazzo-bianco-di-nera/w/92689,92689,Bianco di Nera,2022,Italia,Sicilia,G. Milazzo,Vino espumoso,"Chardonnay, Inzolia, Nerello Mascalese, Nerello Cappuccio",18.86,4.0,12,"Aperitivos y tentempiés, Aperitivo",3.4,4.4,5.8,menta,pomelo,mora,cítrico,limón,pomelo,minerales,minerales,piedra
https://www.vivino.com/ES/es/codorniu-gran-plus-ultra-pinot-noir-brut/w/7649007,7649007,Gran Plus Ultra Pinot Noir Brut,2016,España,Cava,Codorníu,Vino espumoso,Pinot Noir,18.80,3.8,No disponible,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.1,3.7,5.2,fresa,frambuesa,cereza,fresa madura,polvo de vainilla,polvo de vainilla,menta,pimienta verde,No disponible
https://www.vivino.com/ES/es/can-feixes-corpinnat-reserva-brut-nature/w/8763558,8763558,Corpinnat Reserva Brut Nature,2018,España,Cataluña,Huguet de Can Feixes,Vino espumoso,Parellada,18.80,4.0,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.3,4.9,6.5,pomelo,cítrico,sandía,grosella roja,uva pasa,polvo de vainilla,mora,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/freixa-rigau-gran-rigau-nature-brut-de-bruts/w/1154695,1154695,Gran Rigau Nature Brut de Bruts,No disponible,España,Cava,Freixa Rigau,Vino espumoso,"Macabeo, Xarel-lo, Parellada",10.36,3.7,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.0,4.4,4.8,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/ezio-poggio-lunatico/w/10909946,10909946,Lunatico,2023,Italia,Piamonte,Ezio Poggio,Vino espumoso,Timorasso,18.66,4.0,12,"Aperitivos y tentempiés, Aperitivo",3.0,5.3,6.5,piedra,polvo de vainilla,polvo de vainilla,cítrico,polvo de vainilla,polvo de vainilla,caucho,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/i-borboni-asprinio-brut/w/1232522,1232522,Asprinio BrutN.V.,No disponible,Italia,Campania,I Borboni,Vino espumoso,Asprinio Bianco,18.65,3.6,12,"Aperitivos y tentempiés, Aperitivo",3.8,4.5,6.0,cítrico,limón,polvo de vainilla,hierbas,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/miguel-torres-chile-cordillera-brut-pinot-noir/w/1533757,1533757,Cordillera Brut Pinot NoirN.V.,No disponible,Chile,Valle de Curicó,Miguel Torres Chile,Vino espumoso,No disponible,18.62,3.6,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",3.7,8.0,6.0,cítrico,limón,pomelo,menta,pimienta verde,No disponible,fresa madura,queso,queso
https://www.vivino.com/ES/es/grandin-grande-reserve-brut/w/1957556,1957556,Grande Réserve BrutN.V.,No disponible,Francia,valle del Loira,Henri Grandin,Vino espumoso,Pinot Noir,18.62,3.6,12,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",5.2,5.2,5.2,roble,acelga,polvo de vainilla,mantequilla,salsa de fresa,polvo de vainilla,crema,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/can-feixes-cava-gran-reserva-brut-classic/w/1399465,1399465,Cava Gran Reserva Brut Classic,2017,España,Cava,Huguet de Can Feixes,Vino espumoso,"Parellada, Pinot Noir, Macabeo",18.61,3.9,2,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",4.3,4.9,5.8,menta,pomelo,piedra,almendra,roble,tostada,crema,fresa madura,pizarra
https://www.vivino.com/ES/es/chateau-de-rochefort-loire-valley-zero-vin-de-pays-de-latlantique/w/11440485,11440485,Zero,2020,Francia,Atlantique,Château de Rochefort,Vino espumoso,Melon de Bourgogne,18.60,No disponible,No disponible,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",5.2,5.2,5.2,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/arthur-metz-perle-rose-cremant-d-alsace/w/5906212,5906212,Perle Rosé Crémant d'Alsace,2020,Francia,Crémant d'Alsace,Arthur Metz,Vino espumoso,Pinot Noir,18.60,3.2,No disponible,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.1,5.0,7.0,fresa,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/arthur-metz-reserve-de-l-abbaye-cremant-d-alsace-pinot-blanc-pinot-noir/w/2596568,2596568,Réserve de L'Abbaye Crémant d'Alsace Pinot Blanc - Pinot Noir,2020,Francia,Crémant d'Alsace,Arthur Metz,Vino espumoso,"Pinot Blanc, Pinot Noir",16.60,3.6,12,"Marisco, Aves, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.0,5.0,5.8,minerales,polvo de vainilla,polvo de vainilla,roble,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/cascina-gilli-spumante-rosato-extra-dry/w/8127618,8127618,Spumante Rosato Extra Dry,2018,Italia,Piamonte,Cascina Gilli,Vino espumoso,No disponible,18.55,3.9,5,"Aperitivos y tentempiés, Aperitivo",4.0,4.9,6.1,fresa,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/gianni-doglia-moscato-d-asti/w/1176129,1176129,Moscato d'Asti,2024,Italia,Moscato d'Asti,Gianni Doglia,Vino espumoso,Moscato Bianco,15.10,4.0,5,"Postres de frutas, Aperitivo",2.8,3.4,0.0,piedra,pomelo,tabaco,minerales,minerales,piedra,piedra,almizcle,tomillo
https://www.vivino.com/ES/es/di-lenardo-ribolla-gialla-spumante-metodo-classico-brut/w/8514054,8514054,Ribolla Gialla Spumante Metodo Classico Brut,2022,Italia,Friuli-Venezia Giulia,di Lenardo,Vino espumoso,Ribolla Gialla,18.55,3.6,12,"Aperitivos y tentempiés, Aperitivo",4.0,4.0,6.5,menta,tabaco dulce,uva pasa,minerales,minerales,polvo de vainilla,cítrico,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/poderi-fiorini-il-puro-lambrusco/w/7110491,7110491,Il Puro Lambrusco,2021,Italia,Módena,Fiorini,Vino espumoso,Lambrusco,18.55,No disponible,11,"Queso curado, Carne adobada",3.4,3.5,7.0,roble,tabaco,polvo de vainilla,regaliz,mentol,polvo de vainilla,cuero,polvo de vainilla,polvo de vainilla
https://www.vivino.com/ES/es/es-vilarnau-gran-reserva-vintage/w/1550413,1550413,Gran Reserva Vintage,2016,España,Cava,Vilarnau,Vino espumoso,"Chardonnay, Pinot Noir, Macabeo, Parellada",14.99,3.7,5,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo, Carne adobada",3.5,5.5,5.9,menta,tabaco dulce,mora,cítrico,pomelo,limón,roble,vainilla,tostada
https://www.vivino.com/ES/es/albet-i-noya-efecte-penedes-brut-nature-reserva-3/w/5621293,5621293,Efecte Penedès Brut Nature Reserva 3,2020,España,Penedès,Albet i Noya,Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada",16.08,3.8,12,"Marisco, Aperitivos y tentempiés, Pescado blanco, Aperitivo",4.5,4.0,5.7,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla,polvo de vainilla
