,Precio,País_encoded,roble,cuero,polvo de vainilla,cereza,Ligero/Poderoso,Carneadobada,Seco/Dulce,NerelloMascalese,chocolate,Montepulciano,Cerdo,Quesodelechedecabra
110,0.00046995424751076744,0.46923927943539745,1.0,0.0,0.0,1.0,0.3529411764705882,0.0,0.08064516129032258,0.0,1.0,0.0,0.0,0.0
111,0.0002813822361229857,0.2618128191556792,1.0,0.0,0.0,1.0,0.9294117647058824,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0
112,0.0009471234241528935,0.2618128191556792,0.0,0.0,1.0,0.0,0.7411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0009389246410490769,0.5572015010562748,0.0,0.0,0.0,1.0,0.0,1.0,0.24193548387096775,0.0,0.0,0.0,0.0,0.0
114,0.00063524171488371,0.2618128191556792,1.0,1.0,0.0,0.0,0.788235294117647,0.0,0.1935483870967742,0.0,1.0,0.0,0.0,0.0
115,0.00020398572362295697,0.2618128191556792,1.0,0.0,0.0,1.0,0.5529411764705883,0.0,0.27419354838709675,0.0,0.0,0.0,0.0,0.0
116,0.011230693095607976,0.4434267192845951,1.0,1.0,0.0,0.0,0.788235294117647,0.0,0.3225806451612903,0.0,1.0,0.0,1.0,0.0
117,0.0013045903674792972,0.5314690775731279,1.0,0.0,0.0,0.0,0.5529411764705883,0.0,0.20967741935483872,0.0,0.0,0.0,0.0,0.0
118,0.0022868045833165256,0.5572015010562748,0.0,0.0,0.0,1.0,0.4588235294117647,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0
119,0.00033746191255309125,0.46923927943539745,0.0,0.0,1.0,1.0,0.6352941176470589,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0
120,0.00039157388103828073,0.2618128191556792,0.0,1.0,0.0,1.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.002880396480032847,0.5572015010562748,1.0,0.0,0.0,1.0,0.4117647058823529,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0
122,0.0010438690647779293,0.5572015010562748,1.0,1.0,0.0,0.0,0.8470588235294118,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
123,0.0016614014081573955,0.5572015010562748,0.0,1.0,0.0,0.0,0.9882352941176471,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.0
124,0.007373329620924344,0.5572015010562748,1.0,1.0,0.0,0.0,0.5647058823529412,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.0
125,0.00028958101922680224,0.3053497046827669,0.0,0.0,1.0,1.0,0.388235294117647,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
126,0.001960493015784625,0.45812194313344534,0.0,1.0,0.0,1.0,0.8705882352941177,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0
127,0.0012406398592695277,0.46923927943539745,0.0,0.0,0.0,0.0,0.5647058823529412,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.0
128,0.001724368062394707,0.2618128191556792,0.0,0.0,1.0,0.0,0.7058823529411764,0.0,0.33870967741935487,0.0,0.0,0.0,0.0,0.0
129,0.0016325416916319613,0.5572015010562748,1.0,1.0,0.0,0.0,0.8588235294117647,0.0,0.14516129032258066,0.0,0.0,0.0,0.0,0.0
130,0.002288444339937289,0.5572015010562748,0.0,1.0,0.0,0.0,0.3764705882352941,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0
131,0.004297146200372356,0.5572015010562748,0.0,0.0,0.0,1.0,0.5058823529411764,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0
