,Aves,Carneadobada,Carnedecaza,Cerdo,Champiñones,Comidapicante,Cordero,Desconocido,Lacomidabasuravale,Maridajes,Nodisponible,Pasta,Pescadoazul,Pescadoblanco,Quesoazul,Quesocurado,Quesodelechedecabra,Quesotiernoycremoso,Ternera,Terneralechal,Vegetariana,ID
10544,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1122377
10545,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,79637
10546,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1574351
10547,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1106200
10548,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1247438
10549,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2641433
10550,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1605464
10551,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,779236
10552,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5919153
10553,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,19271
10554,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,6334242
10555,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1437298
10556,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2918723
10557,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6447586
10558,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1504122
10559,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1217235
10560,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8117269
10561,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,20637
10562,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5664067
10563,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2047715
10564,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1168640
10565,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1222739
10566,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,88011
10567,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1170059
10568,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,10758003
10569,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2797387
10570,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1178057
10571,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,8501876
10572,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,7571254
10573,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4184136
10574,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2944
10575,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,8887306
10576,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4600644
10577,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4779284
10578,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9743142
10579,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,94820
10580,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5805873
10581,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5372612
10582,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1160254
10583,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2009287
10584,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6633884
10585,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2259778
10586,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,17507
10587,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1206918
10588,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,7829877
10589,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,23337
10590,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2111804
10591,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1650159
10592,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,97224
10593,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1160380
10594,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1162171
10595,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6328639
10596,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1719892
10597,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1257959
10598,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1164893
10599,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,6248183
10600,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2460775
10601,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7820060
10602,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,12821
10603,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1189245
10604,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,7772587
10605,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6460498
10606,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4792
10607,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2001754
10608,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2103138
10609,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1706070
10610,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1137770
10611,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4305814
10612,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2108046
10613,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,5422166
10614,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4644436
10615,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3313942
10616,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4153912
10617,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1512598
10618,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9267120
10619,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10200938
10620,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,4172786
10621,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1176638
10622,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,11738570
10623,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7428826
10624,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5298218
10625,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1367105
10626,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6379269
10627,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1161541
10628,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,12496152
10629,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,7743837
10630,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6733764
10631,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1199340
10632,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,75659
10633,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1191688
10634,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19481
10635,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3071521
10636,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1748497
10637,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2326218
10638,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1172961
10639,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1794507
10640,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,82404
10641,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23506
10642,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2343310
10643,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,7506832
10644,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2181438
10645,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1698401
10646,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6445125
10647,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6445683
10648,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1178261
10649,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6279366
10650,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6001905
10651,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,95318
10652,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,23266
10653,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1177796
10654,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1148646
10655,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1574319
10656,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8009819
10657,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1136775
10658,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1177206
10659,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1176554
10660,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8469372
10661,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1249696
10662,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1508129
10663,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5977848
10664,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2795541
10665,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1230875
10666,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1743364
10667,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2342512
10668,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1419062
10669,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5067549
10670,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2694723
10671,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2667985
10672,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1207041
10673,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1175204
10674,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1184833
10675,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1142338
10676,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1233226
10677,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7606992
10678,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1279806
10679,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4173313
10680,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4195510
10681,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1561939
10682,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4309569
10683,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9546959
10684,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1784534
10685,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1164909
10686,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,19438
10687,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1310136
10688,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1182086
10689,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2613900
10690,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6755097
10691,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,71374
10692,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5647607
10693,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2710489
10694,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1137288
10695,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5548996
10696,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1127845
10697,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2392264
10698,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1709031
10699,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2618847
10700,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,76853
10701,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4111049
10702,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1899080
10703,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1669932
10704,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,5676307
10705,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1576623
10706,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1764814
10707,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8357155
10708,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1656382
10709,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1642418
10710,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3973671
10711,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,7449568
10712,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9241287
10713,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5019574
10714,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7032905
10715,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1411465
10716,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6073775
10717,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1952920
10718,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1223539
10719,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1260294
10720,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2032180
10721,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5690651
10722,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1138874
10723,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4925621
10724,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4497793
10725,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,9734976
10726,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1851297
10727,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1203756
10728,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1152475
10729,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6061140
10730,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1299404
10731,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23061
10732,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2034764
10733,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9317054
10734,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,82716
10735,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1294274
10736,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1155700
10737,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1628851
10738,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1243037
10739,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2547076
10740,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,21005
10741,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,5237189
10742,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1126216
10743,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2609500
10744,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2442729
10745,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1666372
10746,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1679647
10747,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1265556
10748,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,4253319
10749,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2327297
10750,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1795459
10751,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,9248713
10752,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1149343
10753,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,75110
10754,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2643786
10755,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,91701
10756,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1204860
10757,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3824667
10758,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1181172
10759,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1778443
10760,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1840512
10761,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1165670
10762,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4032857
10763,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9321496
10764,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14604
10765,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14600
10766,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2179780
10767,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1460287
10768,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1808092
10769,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1784680
10770,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4439749
10771,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1551178
10772,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1604635
10773,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1540567
10774,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4664553
10775,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1265
10776,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9124
10777,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7686744
10778,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9840237
10779,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6578037
10780,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,91182
10781,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,92259
10782,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5775
10783,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,79965
10784,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3764767
10785,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2026372
10786,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1163799
10787,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5441031
10788,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6276723
10789,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23627
10790,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,80593
10791,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1126954
10792,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,86646
10793,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2507020
10794,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1100735
10795,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,92366
10796,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1289986
10797,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1743959
10798,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,22685
10799,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2185654
10800,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1167844
10801,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1926723
10802,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2051265
10803,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1727643
10804,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2035544
10805,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,94591
10806,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1706852
10807,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5378678
10808,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5339032
10809,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2050723
10810,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1139435
10811,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1136049
10812,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,24099
10813,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1177416
10814,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1117560
10815,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14362
10816,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,86255
10817,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,86258
10818,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7712465
10819,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2288452
10820,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1109298
10821,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1410812
10822,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1859299
10823,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1180656
10824,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4928861
10825,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2624093
10826,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1109297
